customer_id,age,income,occupation,marital_status,children,risk_score,customer_preferences,insurance_type,insurance_premium,policy_recommendation,purchase_probability
1362,63,78257,Doctor,Married,0,0.55,budget-friendly,health,1916.91,basic coverage,0.3
1363,42,62058,Freelancer,Married,0,0.1,balanced,vehicle,1164.13,standard coverage,0.09
1364,54,144173,Teacher,Single,1,0.23,budget-friendly,vehicle,1615.01,basic coverage,0.18
1365,35,60445,Engineer,Divorced,3,0.97,balanced,home,2286.16,standard coverage,0.75
1366,21,108620,Engineer,Single,2,0.2,budget-friendly,life,1892.74,basic coverage,0.12
1367,18,58380,Doctor,Married,2,0.06,balanced,vehicle,1908.25,standard coverage,0.05
1368,50,115987,Lawyer,Divorced,3,0.43,balanced,vehicle,1659.05,standard coverage,0.43
1369,45,112742,Lawyer,Divorced,3,0.07,comprehensive coverage,vehicle,385.61,standard coverage,0.04
1370,58,71821,Doctor,Single,0,0.01,balanced,life,400.51,standard coverage,0.01
1371,36,48581,Teacher,Divorced,1,0.02,comprehensive coverage,life,614.51,standard coverage,0.01
1372,50,126118,Engineer,Married,2,0.3,comprehensive coverage,vehicle,2274.1,standard coverage,0.27
1373,32,87044,Freelancer,Married,0,0.07,budget-friendly,vehicle,1330.52,basic coverage,0.05
1374,62,38808,Freelancer,Married,1,0.19,comprehensive coverage,vehicle,1044.48,standard coverage,0.18
1375,40,126944,Freelancer,Divorced,2,0.65,balanced,health,1406.47,standard coverage,0.35
1376,46,147131,Lawyer,Single,3,0.29,balanced,vehicle,400.14,standard coverage,0.21
1377,56,42504,Freelancer,Married,0,0.58,budget-friendly,vehicle,1106.99,basic coverage,0.38
1378,31,42167,Lawyer,Divorced,1,0.41,budget-friendly,life,1195.79,basic coverage,0.39
1379,47,55056,Freelancer,Single,0,0.88,comprehensive coverage,health,666.17,full coverage,0.46
1380,19,84799,Engineer,Divorced,0,0.7,balanced,health,1614.04,standard coverage,0.41
1381,30,79319,Freelancer,Married,2,0.85,budget-friendly,health,1665.0,standard coverage,0.62
1382,57,117212,Doctor,Divorced,3,0.52,comprehensive coverage,health,2906.89,standard coverage,0.4
1383,45,139119,Doctor,Married,0,0.78,budget-friendly,vehicle,1873.38,standard coverage,0.58
1384,48,130030,Doctor,Married,2,0.62,comprehensive coverage,health,2245.74,full coverage,0.5
1385,29,70626,Lawyer,Married,2,0.74,budget-friendly,vehicle,3101.58,standard coverage,0.71
1386,30,146972,Teacher,Married,1,0.68,budget-friendly,health,3008.85,standard coverage,0.56
1387,20,71993,Business,Divorced,1,0.3,balanced,vehicle,1707.42,standard coverage,0.22
1388,46,44411,Doctor,Divorced,1,0.13,budget-friendly,vehicle,1285.04,basic coverage,0.1
1389,68,123304,Business,Single,0,0.81,comprehensive coverage,home,1406.91,full coverage,0.49
1390,47,49398,Teacher,Single,2,0.08,budget-friendly,life,1094.96,basic coverage,0.04
1391,29,106972,Lawyer,Single,2,0.61,comprehensive coverage,health,537.29,full coverage,0.52
1392,38,32900,Business,Single,3,0.99,balanced,life,986.49,standard coverage,0.87
1393,19,62743,Freelancer,Married,1,0.18,budget-friendly,life,1030.63,basic coverage,0.18
1394,69,60263,Freelancer,Married,2,0.74,budget-friendly,health,420.53,standard coverage,0.73
1395,67,116997,Doctor,Divorced,2,0.95,budget-friendly,life,2903.5,standard coverage,0.89
1396,33,129912,Business,Divorced,2,0.5,comprehensive coverage,vehicle,1889.31,standard coverage,0.48
1397,49,82947,Engineer,Single,3,0.57,comprehensive coverage,health,2731.21,standard coverage,0.5
1398,45,111932,Teacher,Divorced,1,0.37,comprehensive coverage,vehicle,686.95,standard coverage,0.35
1399,26,36207,Engineer,Divorced,1,0.44,balanced,life,2704.02,standard coverage,0.22
1400,34,132002,Freelancer,Divorced,0,0.63,balanced,health,2972.01,standard coverage,0.32
1401,67,75783,Teacher,Married,0,0.87,balanced,health,2183.49,standard coverage,0.77
1402,36,139213,Freelancer,Single,0,0.95,balanced,life,1677.52,standard coverage,0.87
1403,24,111715,Teacher,Single,3,0.54,budget-friendly,vehicle,2708.5,basic coverage,0.35
1404,53,74657,Lawyer,Divorced,1,0.78,budget-friendly,vehicle,3371.03,standard coverage,0.41
1405,57,128869,Teacher,Divorced,1,0.74,comprehensive coverage,vehicle,854.63,full coverage,0.38
1406,18,131176,Teacher,Married,2,0.25,comprehensive coverage,life,1550.97,standard coverage,0.13
1407,59,134977,Doctor,Married,3,0.46,balanced,vehicle,1614.13,standard coverage,0.34
1408,53,68424,Engineer,Divorced,0,0.68,balanced,vehicle,1957.82,standard coverage,0.67
1409,66,133092,Business,Married,1,0.13,balanced,life,366.7,standard coverage,0.07
1410,56,127043,Lawyer,Married,3,0.88,budget-friendly,life,1668.04,standard coverage,0.62
1411,18,58170,Teacher,Divorced,3,0.4,balanced,vehicle,655.5,standard coverage,0.31
1412,65,144343,Doctor,Divorced,2,0.45,comprehensive coverage,vehicle,2566.47,standard coverage,0.37
1413,41,124689,Teacher,Married,0,0.87,balanced,home,1902.3,standard coverage,0.61
1414,27,93382,Lawyer,Divorced,3,0.17,balanced,life,1997.66,standard coverage,0.15
1415,28,48009,Engineer,Single,3,0.04,comprehensive coverage,life,615.02,standard coverage,0.02
1416,55,146822,Freelancer,Married,2,0.29,balanced,vehicle,2265.37,standard coverage,0.15
1417,39,37664,Business,Married,1,0.15,balanced,vehicle,518.59,standard coverage,0.13
1418,48,99033,Doctor,Married,0,0.99,comprehensive coverage,health,950.12,full coverage,0.96
1419,18,141278,Lawyer,Single,1,0.57,comprehensive coverage,health,3105.31,standard coverage,0.53
1420,58,63847,Lawyer,Married,2,0.56,balanced,health,392.82,standard coverage,0.49
1421,28,98384,Teacher,Divorced,0,0.79,comprehensive coverage,vehicle,459.57,full coverage,0.44
1422,23,147464,Doctor,Single,0,0.26,budget-friendly,life,490.6,basic coverage,0.23
1423,68,112529,Business,Single,0,0.52,comprehensive coverage,health,821.27,standard coverage,0.39
1424,62,127049,Freelancer,Single,3,0.14,balanced,vehicle,368.54,standard coverage,0.09
1425,34,83094,Lawyer,Single,2,0.09,comprehensive coverage,life,2083.0,standard coverage,0.09
1426,31,129652,Business,Divorced,3,0.44,budget-friendly,vehicle,1069.66,basic coverage,0.41
1427,49,86860,Engineer,Single,2,0.91,comprehensive coverage,home,3700.82,full coverage,0.64
1428,37,60173,Teacher,Married,3,0.44,balanced,life,2559.73,standard coverage,0.26
1429,21,73884,Business,Single,1,0.45,budget-friendly,vehicle,2287.88,basic coverage,0.43
1430,56,130667,Lawyer,Single,2,0.87,budget-friendly,home,464.93,standard coverage,0.62
1431,64,97546,Lawyer,Single,3,0.29,budget-friendly,vehicle,1947.01,basic coverage,0.28
1432,39,49364,Lawyer,Single,2,0.49,balanced,vehicle,1310.37,standard coverage,0.32
1433,46,39716,Lawyer,Married,0,0.16,comprehensive coverage,life,2059.57,standard coverage,0.11
1434,59,134088,Doctor,Married,3,0.85,budget-friendly,health,2209.07,standard coverage,0.81
1435,54,142746,Freelancer,Single,2,0.04,comprehensive coverage,vehicle,643.41,standard coverage,0.02
1436,30,45305,Teacher,Single,0,0.41,comprehensive coverage,vehicle,1821.23,standard coverage,0.41
1437,32,130011,Doctor,Married,2,0.28,comprehensive coverage,life,1478.81,standard coverage,0.15
1438,52,98001,Freelancer,Single,1,0.26,balanced,life,1821.98,standard coverage,0.21
1439,42,85307,Freelancer,Married,0,0.24,balanced,vehicle,814.13,standard coverage,0.18
1440,68,46732,Doctor,Divorced,2,0.37,balanced,life,2714.87,standard coverage,0.29
1441,20,38742,Teacher,Divorced,3,0.9,comprehensive coverage,health,2669.62,full coverage,0.62
1442,68,139714,Freelancer,Single,2,0.71,comprehensive coverage,vehicle,1529.44,full coverage,0.62
1443,29,121794,Lawyer,Divorced,1,0.89,balanced,life,2382.98,standard coverage,0.79
1444,31,30028,Engineer,Divorced,3,0.2,balanced,life,1120.86,standard coverage,0.17
1445,57,58353,Doctor,Married,0,0.85,balanced,home,3254.25,standard coverage,0.44
1446,49,75657,Business,Married,1,0.43,comprehensive coverage,life,2707.46,standard coverage,0.22
1447,67,59164,Freelancer,Divorced,3,0.98,budget-friendly,life,3634.73,standard coverage,0.82
1448,21,73887,Doctor,Single,3,0.59,comprehensive coverage,vehicle,1543.46,standard coverage,0.33
1449,46,63522,Teacher,Single,3,0.49,balanced,vehicle,881.42,standard coverage,0.26
1450,48,88593,Doctor,Single,3,0.93,budget-friendly,life,2490.39,standard coverage,0.49
1451,49,37901,Business,Divorced,3,0.38,comprehensive coverage,life,1673.53,standard coverage,0.19
1452,41,41595,Doctor,Divorced,1,0.75,comprehensive coverage,health,551.6,full coverage,0.64
1453,28,95043,Engineer,Single,1,0.47,balanced,vehicle,2544.59,standard coverage,0.47
1454,47,42216,Doctor,Divorced,1,0.73,budget-friendly,vehicle,463.17,standard coverage,0.57
1455,66,59536,Business,Single,2,0.28,comprehensive coverage,vehicle,338.05,standard coverage,0.23
1456,36,48184,Freelancer,Married,2,0.41,comprehensive coverage,life,2146.37,standard coverage,0.35
1457,53,128294,Lawyer,Married,1,0.35,budget-friendly,vehicle,2562.75,basic coverage,0.19
1458,23,116529,Engineer,Single,1,0.87,comprehensive coverage,health,2723.98,full coverage,0.72
1459,19,92619,Freelancer,Divorced,2,0.93,balanced,life,3104.67,standard coverage,0.86
1460,56,102225,Lawyer,Married,0,0.74,balanced,health,3220.85,standard coverage,0.68
1461,36,144964,Doctor,Single,2,0.82,budget-friendly,life,1430.45,standard coverage,0.53
1462,63,108541,Business,Single,3,0.35,comprehensive coverage,vehicle,1764.82,standard coverage,0.18
1463,65,48768,Freelancer,Divorced,2,0.15,budget-friendly,vehicle,972.88,basic coverage,0.12
1464,57,95975,Teacher,Divorced,2,0.69,balanced,health,2733.31,standard coverage,0.59
1465,35,129716,Engineer,Married,1,0.64,comprehensive coverage,health,2679.44,full coverage,0.62
1466,58,41604,Freelancer,Single,1,0.26,budget-friendly,vehicle,1354.52,basic coverage,0.14
1467,53,122949,Business,Single,1,0.91,budget-friendly,home,3022.9,standard coverage,0.89
1468,63,135383,Freelancer,Single,3,0.36,balanced,life,1224.88,standard coverage,0.18
1469,69,100739,Teacher,Married,3,0.82,budget-friendly,life,2593.24,standard coverage,0.59
1470,67,133387,Engineer,Married,1,0.13,balanced,vehicle,861.92,standard coverage,0.09
1471,37,119278,Engineer,Married,0,0.29,comprehensive coverage,life,549.29,standard coverage,0.15
1472,54,137423,Doctor,Single,2,0.61,balanced,health,2715.67,standard coverage,0.53
1473,18,112220,Teacher,Divorced,0,0.24,comprehensive coverage,vehicle,322.0,standard coverage,0.12
1474,40,113282,Freelancer,Single,1,0.96,balanced,health,2083.41,standard coverage,0.87
1475,55,120843,Engineer,Divorced,2,0.55,comprehensive coverage,health,2978.04,standard coverage,0.36
1476,37,65286,Engineer,Married,1,0.73,comprehensive coverage,vehicle,349.17,full coverage,0.43
1477,21,145744,Doctor,Single,0,0.56,budget-friendly,health,2938.17,basic coverage,0.42
1478,68,149249,Freelancer,Divorced,0,0.41,comprehensive coverage,life,508.27,standard coverage,0.21
1479,66,40530,Doctor,Single,1,0.82,balanced,life,2243.11,standard coverage,0.48
1480,55,124509,Lawyer,Single,0,0.02,balanced,vehicle,1011.26,standard coverage,0.02
1481,22,135086,Lawyer,Single,1,0.43,budget-friendly,life,793.6,basic coverage,0.41
1482,23,34580,Lawyer,Single,1,0.88,budget-friendly,health,2779.16,standard coverage,0.54
1483,43,75929,Lawyer,Married,0,0.09,budget-friendly,vehicle,794.39,basic coverage,0.05
1484,18,112595,Teacher,Married,0,0.21,budget-friendly,life,1867.02,basic coverage,0.16
1485,67,136859,Teacher,Divorced,1,0.96,comprehensive coverage,life,1782.03,full coverage,0.81
1486,32,143341,Business,Married,1,0.96,budget-friendly,health,542.02,standard coverage,0.61
1487,33,125314,Business,Married,1,0.38,budget-friendly,life,1346.52,basic coverage,0.23
1488,40,37897,Freelancer,Married,2,0.75,comprehensive coverage,vehicle,2405.04,full coverage,0.75
1489,58,133267,Lawyer,Married,0,0.63,balanced,health,684.05,standard coverage,0.47
1490,39,130714,Lawyer,Divorced,3,0.49,balanced,life,2509.25,standard coverage,0.46
1491,22,134473,Teacher,Married,0,0.81,balanced,life,2325.73,standard coverage,0.56
1492,60,87990,Lawyer,Married,0,0.65,budget-friendly,vehicle,3017.15,standard coverage,0.34
1493,22,91060,Freelancer,Divorced,3,0.09,comprehensive coverage,vehicle,2021.19,standard coverage,0.06
1494,23,110598,Lawyer,Married,0,0.84,balanced,health,3566.17,standard coverage,0.69
1495,19,40211,Teacher,Divorced,0,0.27,comprehensive coverage,life,1239.4,standard coverage,0.21
1496,27,139471,Engineer,Married,1,0.63,budget-friendly,vehicle,1307.0,standard coverage,0.43
1497,53,36990,Teacher,Married,1,0.78,balanced,health,3076.53,standard coverage,0.59
1498,63,143114,Freelancer,Single,2,0.9,budget-friendly,home,2655.82,standard coverage,0.9
1499,52,55680,Lawyer,Divorced,3,0.93,budget-friendly,life,1639.61,standard coverage,0.79
1500,62,140931,Teacher,Divorced,0,0.93,budget-friendly,life,3495.09,standard coverage,0.77
1501,40,121064,Business,Single,3,0.66,budget-friendly,health,1100.52,standard coverage,0.51
1502,64,130047,Engineer,Divorced,1,0.62,balanced,vehicle,2977.52,standard coverage,0.37
1503,33,54175,Engineer,Divorced,3,0.01,comprehensive coverage,vehicle,1659.8,standard coverage,0.01
1504,54,125721,Engineer,Divorced,3,0.08,balanced,life,1017.32,standard coverage,0.06
1505,59,111018,Freelancer,Single,0,0.39,balanced,life,1173.18,standard coverage,0.35
1506,52,143085,Teacher,Divorced,2,0.79,balanced,health,3202.18,standard coverage,0.52
1507,65,43211,Business,Married,2,0.59,comprehensive coverage,health,1706.63,standard coverage,0.41
1508,57,114860,Doctor,Married,2,0.24,budget-friendly,vehicle,1960.59,basic coverage,0.24
1509,33,57358,Business,Divorced,3,0.12,budget-friendly,vehicle,1524.33,basic coverage,0.08
1510,22,126335,Business,Single,1,0.47,budget-friendly,vehicle,762.85,basic coverage,0.36
1511,28,54191,Lawyer,Married,2,0.91,balanced,home,3482.3,standard coverage,0.6
1512,68,99965,Business,Married,3,0.05,balanced,vehicle,1379.88,standard coverage,0.04
1513,46,137502,Teacher,Married,3,0.46,balanced,vehicle,1148.73,standard coverage,0.41
1514,65,114041,Engineer,Single,0,0.06,comprehensive coverage,life,901.27,standard coverage,0.05
1515,63,70385,Freelancer,Divorced,2,0.25,balanced,life,781.61,standard coverage,0.2
1516,28,55312,Business,Married,2,0.95,balanced,home,2454.57,standard coverage,0.62
1517,63,137816,Business,Married,3,0.1,comprehensive coverage,life,590.48,standard coverage,0.08
1518,33,99717,Doctor,Divorced,2,0.05,balanced,life,892.16,standard coverage,0.04
1519,42,116849,Doctor,Divorced,0,0.09,balanced,life,2061.43,standard coverage,0.05
1520,67,39919,Freelancer,Married,0,0.69,budget-friendly,health,471.74,standard coverage,0.5
1521,20,108598,Lawyer,Married,2,0.01,budget-friendly,life,1512.84,basic coverage,0.01
1522,20,81699,Freelancer,Married,3,0.39,comprehensive coverage,vehicle,614.54,standard coverage,0.29
1523,18,56536,Doctor,Single,1,0.95,comprehensive coverage,home,1660.77,full coverage,0.9
1524,29,130474,Freelancer,Divorced,1,0.07,budget-friendly,life,1318.79,basic coverage,0.04
1525,24,70364,Lawyer,Single,1,0.93,comprehensive coverage,life,3801.2,full coverage,0.59
1526,60,140507,Teacher,Single,2,0.12,budget-friendly,vehicle,869.63,basic coverage,0.09
1527,62,99149,Engineer,Single,2,0.13,comprehensive coverage,vehicle,615.06,standard coverage,0.08
1528,63,115925,Doctor,Divorced,1,0.6,budget-friendly,health,2122.41,basic coverage,0.47
1529,49,34262,Teacher,Divorced,1,0.24,balanced,vehicle,1309.58,standard coverage,0.18
1530,39,64450,Engineer,Married,1,0.0,comprehensive coverage,life,669.23,standard coverage,0.0
1531,29,138285,Teacher,Single,3,0.75,balanced,vehicle,2655.74,standard coverage,0.62
1532,23,75486,Teacher,Divorced,0,0.37,balanced,life,2189.5,standard coverage,0.19
1533,55,91477,Teacher,Single,0,0.91,budget-friendly,life,2901.38,standard coverage,0.84
1534,56,128704,Teacher,Single,1,0.28,comprehensive coverage,life,2177.62,standard coverage,0.23
1535,55,60308,Doctor,Divorced,0,0.67,comprehensive coverage,vehicle,2376.45,full coverage,0.4
1536,58,43257,Business,Single,3,0.33,balanced,life,1902.42,standard coverage,0.21
1537,38,104318,Teacher,Married,0,0.15,comprehensive coverage,life,1148.99,standard coverage,0.13
1538,45,98548,Freelancer,Married,2,0.97,balanced,life,2448.77,standard coverage,0.76
1539,49,90145,Engineer,Single,3,0.59,budget-friendly,health,2269.88,basic coverage,0.42
1540,44,142741,Doctor,Married,0,0.84,balanced,life,2090.83,standard coverage,0.55
1541,66,64282,Doctor,Single,3,0.25,budget-friendly,vehicle,1797.89,basic coverage,0.23
1542,66,58514,Teacher,Married,3,0.39,balanced,life,2488.1,standard coverage,0.35
1543,32,47155,Teacher,Single,3,0.48,budget-friendly,life,1435.82,basic coverage,0.45
1544,50,95408,Engineer,Married,2,0.63,balanced,vehicle,1620.64,standard coverage,0.57
1545,49,102144,Business,Married,2,0.39,comprehensive coverage,vehicle,2222.06,standard coverage,0.38
1546,63,84868,Doctor,Divorced,1,0.25,comprehensive coverage,vehicle,960.74,standard coverage,0.14
1547,51,121757,Teacher,Single,0,0.19,balanced,vehicle,403.11,standard coverage,0.14
1548,69,56005,Lawyer,Married,1,0.6,budget-friendly,health,1421.58,basic coverage,0.39
1549,24,125620,Lawyer,Divorced,2,0.25,comprehensive coverage,vehicle,1406.15,standard coverage,0.17
1550,30,41451,Teacher,Divorced,3,0.4,budget-friendly,life,982.83,basic coverage,0.38
1551,56,143389,Lawyer,Single,3,0.03,balanced,life,1455.56,standard coverage,0.03
1552,67,65875,Engineer,Married,3,0.26,budget-friendly,vehicle,1471.23,basic coverage,0.13
1553,23,118933,Business,Married,3,0.48,comprehensive coverage,vehicle,1094.54,standard coverage,0.35
1554,68,115896,Lawyer,Married,0,0.8,budget-friendly,health,915.15,standard coverage,0.5
1555,26,126467,Engineer,Married,1,0.37,balanced,vehicle,2080.6,standard coverage,0.29
1556,59,98973,Lawyer,Divorced,1,0.3,budget-friendly,vehicle,262.45,basic coverage,0.2
1557,21,145000,Freelancer,Divorced,1,0.52,comprehensive coverage,health,1306.19,standard coverage,0.39
1558,47,129177,Engineer,Divorced,2,0.05,budget-friendly,vehicle,803.09,basic coverage,0.03
1559,45,44838,Engineer,Single,1,0.35,budget-friendly,life,566.41,basic coverage,0.18
1560,38,108700,Teacher,Single,1,0.14,budget-friendly,life,2201.94,basic coverage,0.09
1561,29,69885,Doctor,Divorced,3,0.25,budget-friendly,life,989.49,basic coverage,0.21
1562,30,71049,Engineer,Married,0,0.39,balanced,vehicle,2406.18,standard coverage,0.36
1563,67,56243,Lawyer,Married,2,0.06,comprehensive coverage,life,1089.57,standard coverage,0.05
1564,30,65122,Teacher,Divorced,2,0.8,budget-friendly,health,2245.52,standard coverage,0.5
1565,69,52438,Doctor,Married,0,0.27,budget-friendly,vehicle,1611.72,basic coverage,0.24
1566,44,145283,Business,Married,1,0.23,comprehensive coverage,vehicle,1484.27,standard coverage,0.21
1567,45,38297,Engineer,Single,1,0.34,balanced,vehicle,2533.47,standard coverage,0.26
